行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±4,0.75,4.5,15:00,-3246.2,39,-83.24
±4,0.75,2.5,15:00,-3246.2,39,-83.24
±4,0.75,4.0,15:00,-3246.2,39,-83.24
±4,0.75,4.25,15:00,-3246.2,39,-83.24
±4,0.75,3.5,15:00,-3246.2,39,-83.24
±4,0.75,2.75,15:00,-3246.2,39,-83.24
±4,0.75,3.25,15:00,-3246.2,39,-83.24
±4,0.75,3.0,15:00,-3246.2,39,-83.24
±4,0.75,4.25,14:30,-3247.2,39,-83.26
±4,0.75,2.5,14:30,-3247.2,39,-83.26
±4,0.75,3.75,14:30,-3247.2,39,-83.26
±4,0.75,3.25,14:30,-3247.2,39,-83.26
±4,0.75,4.5,14:30,-3247.2,39,-83.26
±4,0.75,5.0,14:30,-3247.2,39,-83.26
±4,0.75,4.0,14:30,-3247.2,39,-83.26
±4,0.75,4.75,14:30,-3247.2,39,-83.26
±4,0.75,3.0,14:30,-3247.2,39,-83.26
±4,0.75,2.75,14:30,-3247.2,39,-83.26
±4,0.75,3.5,14:30,-3247.2,39,-83.26
±4,2.25,1.5,15:00,-3252.2,39,-83.39
±4,1.75,2.25,12:30,-3252.2,39,-83.39
±4,1.5,2.0,11:30,-3254.2,39,-83.44
±3,1.5,1.25,14:30,-3255.2,39,-83.47
±4,1.25,1.0,15:00,-3261.2,39,-83.62
±3,2.5,2.25,11:30,-3262.2,39,-83.65
±3,2.25,2.25,11:30,-3262.2,39,-83.65
±3,2.0,2.0,14:00,-3263.2,39,-83.67
±3,2.5,2.0,14:00,-3263.2,39,-83.67
±4,1.5,1.25,15:00,-3263.2,39,-83.67
±3,1.75,1.25,15:00,-3263.2,39,-83.67
±4,0.75,2.5,12:00,-3268.2,39,-83.8
±4,0.75,3.5,12:00,-3268.2,39,-83.8
±4,0.75,4.5,12:00,-3268.2,39,-83.8
±4,0.75,3.75,12:00,-3268.2,39,-83.8
±4,0.75,3.25,12:00,-3268.2,39,-83.8
±4,0.75,4.0,12:00,-3268.2,39,-83.8
±4,0.75,3.0,12:00,-3268.2,39,-83.8
±4,0.75,2.75,12:00,-3268.2,39,-83.8
±4,0.75,4.75,12:00,-3268.2,39,-83.8
±4,0.75,5.0,12:00,-3268.2,39,-83.8
±4,0.75,4.25,12:00,-3268.2,39,-83.8
±3,1.0,2.0,13:00,-3269.2,39,-83.83
±3,1.5,1.0,14:30,-3270.2,39,-83.85
±4,1.0,2.25,12:00,-3271.2,39,-83.88
±4,2.0,1.75,14:00,-3272.2,39,-83.9
±3,1.75,2.0,13:30,-3273.2,39,-83.93
±4,1.75,1.75,13:30,-3276.2,39,-84.01
±3,1.75,2.25,14:00,-3281.2,39,-84.13
±4,1.25,1.25,15:00,-3282.2,39,-84.16
±4,0.5,4.25,12:30,-3283.2,39,-84.18
±4,0.5,4.5,12:30,-3283.2,39,-84.18
±4,0.5,3.75,12:30,-3283.2,39,-84.18
±4,0.5,3.5,12:30,-3283.2,39,-84.18
±4,0.5,4.0,12:30,-3283.2,39,-84.18
±4,0.5,3.0,12:30,-3283.2,39,-84.18
±4,0.5,3.25,12:30,-3283.2,39,-84.18
±4,0.5,5.0,12:30,-3283.2,39,-84.18
±4,0.5,2.5,12:30,-3283.2,39,-84.18
±4,0.5,4.75,12:30,-3283.2,39,-84.18
±3,1.0,2.25,11:30,-3283.2,39,-84.18
±4,0.5,2.75,12:30,-3283.2,39,-84.18
±3,4.0,1.25,15:00,-3285.2,39,-84.24
±3,5.0,1.25,15:00,-3285.2,39,-84.24
±3,3.0,1.25,15:00,-3285.2,39,-84.24
±3,3.25,1.25,15:00,-3285.2,39,-84.24
±3,2.75,1.25,15:00,-3285.2,39,-84.24
±3,4.25,1.25,15:00,-3285.2,39,-84.24
±3,3.75,1.25,15:00,-3285.2,39,-84.24
±3,4.75,1.25,15:00,-3285.2,39,-84.24
±3,4.5,1.25,15:00,-3285.2,39,-84.24
±3,1.5,2.25,11:30,-3285.2,39,-84.24
±3,3.5,1.25,15:00,-3285.2,39,-84.24
±4,2.25,2.0,13:00,-3287.2,39,-84.29
±3,1.5,0.5,15:00,-3288.2,39,-84.31
±4,2.0,1.75,11:30,-3289.2,39,-84.34
±4,2.5,2.0,13:30,-3290.2,39,-84.36
±4,2.5,2.0,14:00,-3292.2,39,-84.42
±3,1.0,2.25,13:30,-3293.2,39,-84.44
±4,1.75,2.0,11:30,-3293.2,39,-84.44
±3,3.25,2.25,13:30,-3294.2,39,-84.47
±3,4.0,2.25,13:30,-3294.2,39,-84.47
±3,4.75,2.25,13:30,-3294.2,39,-84.47
±3,3.0,2.25,13:30,-3294.2,39,-84.47
±3,4.25,2.25,13:30,-3294.2,39,-84.47
±3,2.75,2.25,13:30,-3294.2,39,-84.47
±3,4.5,2.25,13:30,-3294.2,39,-84.47
±3,3.5,2.25,13:30,-3294.2,39,-84.47
±3,3.75,2.25,13:30,-3294.2,39,-84.47
±3,5.0,2.25,13:30,-3294.2,39,-84.47
±4,1.0,2.0,12:30,-3297.2,39,-84.54
±3,0.5,2.0,12:00,-3299.2,39,-84.59
±3,4.25,1.75,13:00,-3300.2,39,-84.62
±3,4.75,1.75,13:00,-3300.2,39,-84.62
±3,4.0,1.75,13:00,-3300.2,39,-84.62
±3,3.5,1.75,13:00,-3300.2,39,-84.62
±3,4.5,1.75,13:00,-3300.2,39,-84.62
±3,3.0,1.75,13:00,-3300.2,39,-84.62
±3,3.75,1.75,13:00,-3300.2,39,-84.62
±3,2.75,1.75,13:00,-3300.2,39,-84.62
±3,3.25,1.75,13:00,-3300.2,39,-84.62
±3,5.0,1.75,13:00,-3300.2,39,-84.62
±3,3.0,2.25,14:00,-3301.2,39,-84.65
±3,5.0,2.25,14:00,-3301.2,39,-84.65
±3,4.0,2.25,14:00,-3301.2,39,-84.65
±3,3.5,2.25,14:00,-3301.2,39,-84.65
±4,1.0,2.25,15:00,-3301.2,39,-84.65
±3,3.75,2.25,14:00,-3301.2,39,-84.65
±3,4.75,2.25,14:00,-3301.2,39,-84.65
±3,2.75,2.25,14:00,-3301.2,39,-84.65
±3,4.5,2.25,14:00,-3301.2,39,-84.65
±3,4.25,2.25,14:00,-3301.2,39,-84.65
±3,3.25,2.25,14:00,-3301.2,39,-84.65
±3,1.0,2.25,14:00,-3304.2,39,-84.72
±3,1.25,0.5,15:00,-3306.2,39,-84.77
±4,1.0,2.25,14:30,-3306.2,39,-84.77
±3,1.0,2.25,12:30,-3309.2,39,-84.85
±4,1.5,1.75,13:00,-3310.2,39,-84.88
±3,1.5,2.0,13:00,-3312.2,39,-84.93
±3,0.75,3.0,14:00,-3313.2,39,-84.95
±3,0.75,5.0,14:00,-3313.2,39,-84.95
±3,0.75,2.75,14:00,-3313.2,39,-84.95
±3,0.75,2.5,14:00,-3313.2,39,-84.95
±3,0.75,4.5,14:00,-3313.2,39,-84.95
±3,0.75,4.25,14:00,-3313.2,39,-84.95
±3,0.75,3.5,14:00,-3313.2,39,-84.95
±3,0.75,4.0,14:00,-3313.2,39,-84.95
±3,0.75,3.25,14:00,-3313.2,39,-84.95
±3,0.75,4.75,14:00,-3313.2,39,-84.95
±3,0.75,3.75,14:00,-3313.2,39,-84.95
±3,1.25,1.25,14:30,-3314.2,39,-84.98
±3,0.5,3.0,11:30,-3318.2,39,-85.08
±4,3.75,2.0,14:00,-3318.2,39,-85.08
±3,0.5,4.0,11:30,-3318.2,39,-85.08
±4,5.0,2.0,14:00,-3318.2,39,-85.08
±4,4.5,2.0,14:00,-3318.2,39,-85.08
±4,2.75,2.0,14:00,-3318.2,39,-85.08
±4,3.25,2.0,14:00,-3318.2,39,-85.08
±3,0.5,2.75,11:30,-3318.2,39,-85.08
±3,0.5,3.5,11:30,-3318.2,39,-85.08
±4,4.25,2.0,14:00,-3318.2,39,-85.08
±4,4.75,2.0,14:00,-3318.2,39,-85.08
±3,0.5,4.5,11:30,-3318.2,39,-85.08
±3,2.0,2.25,12:30,-3318.2,39,-85.08
±3,0.5,3.25,11:30,-3318.2,39,-85.08
±3,0.5,3.75,11:30,-3318.2,39,-85.08
±4,4.0,2.0,14:00,-3318.2,39,-85.08
±3,0.5,2.5,11:30,-3318.2,39,-85.08
±4,3.0,2.0,14:00,-3318.2,39,-85.08
±3,0.5,5.0,11:30,-3318.2,39,-85.08
±4,3.5,2.0,14:00,-3318.2,39,-85.08
±3,0.5,4.25,11:30,-3318.2,39,-85.08
±3,0.5,4.75,11:30,-3318.2,39,-85.08
±3,1.75,2.25,11:30,-3323.2,39,-85.21
±4,2.0,2.25,12:00,-3325.2,39,-85.26
±4,1.25,1.75,13:00,-3325.2,39,-85.26
±3,1.5,2.25,13:30,-3326.2,39,-85.29
±4,1.0,2.0,14:00,-3326.2,39,-85.29
±3,1.25,1.0,14:30,-3329.2,39,-85.36
±4,2.0,2.0,12:30,-3331.2,39,-85.42
±3,1.25,2.25,13:30,-3333.2,39,-85.47
±3,1.5,1.5,14:30,-3333.2,39,-85.47
±4,1.25,2.25,14:00,-3333.2,39,-85.47
±3,0.75,3.0,14:30,-3334.2,39,-85.49
±3,0.75,2.75,14:30,-3334.2,39,-85.49
±3,0.75,2.5,14:30,-3334.2,39,-85.49
±3,0.75,3.25,14:30,-3334.2,39,-85.49
±3,0.75,4.25,14:30,-3334.2,39,-85.49
±3,0.75,5.0,14:30,-3334.2,39,-85.49
±3,0.75,3.75,14:30,-3334.2,39,-85.49
±3,0.75,3.5,14:30,-3334.2,39,-85.49
±3,0.75,4.75,14:30,-3334.2,39,-85.49
±3,0.75,4.5,14:30,-3334.2,39,-85.49
±3,0.75,4.0,14:30,-3334.2,39,-85.49
±4,2.0,2.25,15:00,-3337.2,39,-85.57
±4,2.25,2.25,13:30,-3337.2,39,-85.57
±4,2.25,2.25,14:00,-3339.2,39,-85.62
±3,1.25,2.0,13:00,-3341.2,39,-85.67
±4,1.5,2.25,12:30,-3343.2,39,-85.72
±3,3.0,1.75,11:00,-3346.2,39,-85.8
±4,1.75,2.0,14:00,-3346.2,39,-85.8
±3,4.0,1.75,11:00,-3346.2,39,-85.8
±3,3.5,1.75,11:00,-3346.2,39,-85.8
±3,3.25,1.75,11:00,-3346.2,39,-85.8
±3,2.75,1.75,11:00,-3346.2,39,-85.8
±3,4.75,1.75,11:00,-3346.2,39,-85.8
±3,4.25,1.75,11:00,-3346.2,39,-85.8
±3,3.75,1.75,11:00,-3346.2,39,-85.8
±3,5.0,1.75,11:00,-3346.2,39,-85.8
±3,4.5,1.75,11:00,-3346.2,39,-85.8
±4,1.0,2.0,13:30,-3347.2,39,-85.83
±3,2.0,2.75,13:00,-3351.2,39,-85.93
±3,2.0,2.5,13:00,-3351.2,39,-85.93
±3,2.0,3.5,13:00,-3351.2,39,-85.93
±3,2.0,4.5,13:00,-3351.2,39,-85.93
±3,2.0,5.0,13:00,-3351.2,39,-85.93
±3,2.0,3.0,13:00,-3351.2,39,-85.93
±3,2.0,3.25,13:00,-3351.2,39,-85.93
±3,2.0,4.75,13:00,-3351.2,39,-85.93
±3,2.0,4.0,13:00,-3351.2,39,-85.93
±3,2.0,3.75,13:00,-3351.2,39,-85.93
±3,2.0,4.25,13:00,-3351.2,39,-85.93
±4,1.5,1.5,15:00,-3353.2,39,-85.98
±4,1.0,1.75,11:30,-3354.2,39,-86.01
±4,1.25,2.25,12:00,-3356.2,39,-86.06
±4,2.5,1.75,11:30,-3360.2,39,-86.16
±4,2.25,1.75,11:30,-3360.2,39,-86.16
±4,1.25,2.0,11:30,-3361.2,39,-86.18
±4,4.25,2.25,11:30,-3366.2,39,-86.31
±4,3.0,2.25,11:30,-3366.2,39,-86.31
±4,5.0,2.25,11:30,-3366.2,39,-86.31
±4,3.25,2.25,11:30,-3366.2,39,-86.31
±4,4.0,2.25,11:30,-3366.2,39,-86.31
±4,3.75,2.25,11:30,-3366.2,39,-86.31
±4,2.75,2.25,11:30,-3366.2,39,-86.31
±4,4.5,2.25,11:30,-3366.2,39,-86.31
±4,4.75,2.25,11:30,-3366.2,39,-86.31
±4,3.5,2.25,11:30,-3366.2,39,-86.31
±3,2.5,1.75,13:30,-3368.2,39,-86.36
±3,2.25,1.25,15:00,-3369.2,39,-86.39
±4,1.5,1.75,11:30,-3370.2,39,-86.42
±4,1.25,1.5,15:00,-3372.2,39,-86.47
±4,1.5,2.25,12:00,-3372.2,39,-86.47
±3,2.25,2.0,13:00,-3373.2,39,-86.49
±4,2.5,2.25,14:30,-3378.2,39,-86.62
±4,0.5,4.75,14:30,-3383.2,39,-86.75
±4,0.5,2.5,14:30,-3383.2,39,-86.75
±4,0.5,2.75,14:30,-3383.2,39,-86.75
±4,0.5,5.0,14:30,-3383.2,39,-86.75
±4,0.5,3.0,14:30,-3383.2,39,-86.75
±4,0.5,3.5,14:30,-3383.2,39,-86.75
±4,0.5,4.0,14:30,-3383.2,39,-86.75
±4,0.5,3.25,14:30,-3383.2,39,-86.75
±4,0.5,3.75,14:30,-3383.2,39,-86.75
±4,0.5,4.25,14:30,-3383.2,39,-86.75
±4,0.5,4.5,14:30,-3383.2,39,-86.75
±3,2.5,1.75,14:00,-3385.2,39,-86.8
±3,2.0,1.75,14:00,-3385.2,39,-86.8
±4,1.5,2.25,14:00,-3390.2,39,-86.93
±3,0.75,5.0,12:00,-3391.2,39,-86.95
±3,0.75,4.75,12:00,-3391.2,39,-86.95
±3,0.75,4.25,12:00,-3391.2,39,-86.95
±3,0.75,4.5,12:00,-3391.2,39,-86.95
±3,0.75,3.25,12:00,-3391.2,39,-86.95
±3,0.75,4.0,12:00,-3391.2,39,-86.95
±3,1.0,1.75,13:00,-3391.2,39,-86.95
±3,0.75,3.0,12:00,-3391.2,39,-86.95
±3,0.75,3.5,12:00,-3391.2,39,-86.95
±3,0.75,2.5,12:00,-3391.2,39,-86.95
±3,0.75,3.75,12:00,-3391.2,39,-86.95
±3,0.75,2.75,12:00,-3391.2,39,-86.95
±3,1.25,1.5,14:30,-3392.2,39,-86.98
±3,1.75,1.0,15:00,-3393.2,39,-87.01
±3,1.75,1.5,15:00,-3394.2,39,-87.03
±3,1.75,1.75,13:30,-3395.2,39,-87.06
±3,2.0,2.0,11:30,-3399.2,39,-87.16
±4,4.25,2.0,13:30,-3400.2,39,-87.18
±4,5.0,2.0,13:30,-3400.2,39,-87.18
±4,4.75,2.0,13:30,-3400.2,39,-87.18
±4,3.75,2.0,13:30,-3400.2,39,-87.18
±4,2.75,2.0,13:30,-3400.2,39,-87.18
±4,4.5,2.0,13:30,-3400.2,39,-87.18
±4,3.25,2.0,13:30,-3400.2,39,-87.18
±4,4.0,2.0,13:30,-3400.2,39,-87.18
±4,3.0,2.0,13:30,-3400.2,39,-87.18
±4,3.5,2.0,13:30,-3400.2,39,-87.18
±4,2.25,1.75,13:00,-3403.2,39,-87.26
±4,1.5,2.0,13:30,-3403.2,39,-87.26
±4,1.25,2.0,13:30,-3403.2,39,-87.26
±4,2.5,1.75,13:30,-3406.2,39,-87.34
±4,2.5,1.75,14:00,-3408.2,39,-87.39
±3,1.25,2.25,11:30,-3409.2,39,-87.42
±4,1.75,1.75,11:30,-3409.2,39,-87.42
±4,1.0,1.75,12:30,-3413.2,39,-87.52
±3,3.0,1.0,15:00,-3415.2,39,-87.57
±3,4.25,1.0,15:00,-3415.2,39,-87.57
±3,2.75,1.0,15:00,-3415.2,39,-87.57
±3,5.0,1.0,15:00,-3415.2,39,-87.57
±3,4.75,1.0,15:00,-3415.2,39,-87.57
±3,3.75,1.0,15:00,-3415.2,39,-87.57
±3,4.5,1.0,15:00,-3415.2,39,-87.57
±3,4.0,1.0,15:00,-3415.2,39,-87.57
±3,3.5,1.0,15:00,-3415.2,39,-87.57
±3,3.25,1.0,15:00,-3415.2,39,-87.57
±3,4.0,1.5,15:00,-3416.2,39,-87.59
±3,3.75,1.5,15:00,-3416.2,39,-87.59
±3,3.0,1.5,15:00,-3416.2,39,-87.59
±3,5.0,1.5,15:00,-3416.2,39,-87.59
±3,2.75,1.5,15:00,-3416.2,39,-87.59
±3,3.25,1.5,15:00,-3416.2,39,-87.59
±3,3.5,1.5,15:00,-3416.2,39,-87.59
±3,4.25,1.5,15:00,-3416.2,39,-87.59
±3,4.75,1.5,15:00,-3416.2,39,-87.59
±3,4.5,1.5,15:00,-3416.2,39,-87.59
±3,2.25,2.25,13:30,-3418.2,39,-87.65
±3,2.0,2.25,14:30,-3420.2,39,-87.7
±3,0.5,1.75,12:00,-3421.2,39,-87.72
±4,1.25,2.0,12:30,-3422.2,39,-87.75
±4,1.75,5.0,13:00,-3423.2,39,-87.77
±4,1.75,3.25,13:00,-3423.2,39,-87.77
±4,1.75,2.5,13:00,-3423.2,39,-87.77
±4,1.75,3.0,13:00,-3423.2,39,-87.77
±4,1.75,3.75,13:00,-3423.2,39,-87.77
±4,1.75,4.0,13:00,-3423.2,39,-87.77
±4,1.75,4.5,13:00,-3423.2,39,-87.77
±4,2.5,2.25,15:00,-3423.2,39,-87.77
±4,1.75,2.75,13:00,-3423.2,39,-87.77
±4,1.75,4.75,13:00,-3423.2,39,-87.77
±4,1.75,4.25,13:00,-3423.2,39,-87.77
±4,1.75,3.5,13:00,-3423.2,39,-87.77
±4,2.25,1.5,12:30,-3426.2,39,-87.85
±4,2.5,1.5,12:30,-3426.2,39,-87.85
±4,1.75,2.25,14:30,-3432.2,39,-88.01
±3,0.75,2.75,15:00,-3433.2,39,-88.03
±3,0.75,4.25,15:00,-3433.2,39,-88.03
±3,0.75,5.0,15:00,-3433.2,39,-88.03
±3,0.75,3.75,15:00,-3433.2,39,-88.03
±3,0.75,2.5,15:00,-3433.2,39,-88.03
±3,0.75,4.0,15:00,-3433.2,39,-88.03
±3,0.75,4.75,15:00,-3433.2,39,-88.03
±4,2.5,1.5,12:00,-3433.2,39,-88.03
±3,0.75,4.5,15:00,-3433.2,39,-88.03
±3,0.75,3.5,15:00,-3433.2,39,-88.03
±3,0.75,3.0,15:00,-3433.2,39,-88.03
±4,2.25,1.5,12:00,-3433.2,39,-88.03
±3,0.75,3.25,15:00,-3433.2,39,-88.03
±4,4.0,1.75,14:00,-3434.2,39,-88.06
±4,4.25,1.75,14:00,-3434.2,39,-88.06
±4,3.25,1.75,14:00,-3434.2,39,-88.06
±4,4.75,1.75,14:00,-3434.2,39,-88.06
±4,3.75,1.75,14:00,-3434.2,39,-88.06
±3,2.5,2.25,14:30,-3434.2,39,-88.06
±4,3.5,1.75,14:00,-3434.2,39,-88.06
±4,2.75,1.75,14:00,-3434.2,39,-88.06
±3,1.5,1.75,13:00,-3434.2,39,-88.06
±4,4.5,1.75,14:00,-3434.2,39,-88.06
±4,3.0,1.75,14:00,-3434.2,39,-88.06
±4,5.0,1.75,14:00,-3434.2,39,-88.06
±3,2.25,2.25,14:00,-3435.2,39,-88.08
±3,1.25,2.25,12:30,-3435.2,39,-88.08
±4,2.0,4.75,11:30,-3436.2,39,-88.11
±4,2.0,3.0,11:30,-3436.2,39,-88.11
±3,0.5,5.0,13:00,-3436.2,39,-88.11
±4,2.0,2.75,11:30,-3436.2,39,-88.11
±3,0.5,3.0,13:00,-3436.2,39,-88.11
±3,0.5,4.0,13:00,-3436.2,39,-88.11
±3,0.5,2.5,13:00,-3436.2,39,-88.11
±3,0.5,3.5,13:00,-3436.2,39,-88.11
±4,2.0,4.0,11:30,-3436.2,39,-88.11
±4,2.0,4.5,11:30,-3436.2,39,-88.11
±4,2.0,2.5,11:30,-3436.2,39,-88.11
±4,2.0,5.0,11:30,-3436.2,39,-88.11
±3,0.5,2.75,13:00,-3436.2,39,-88.11
±3,0.5,4.5,13:00,-3436.2,39,-88.11
±3,0.5,3.25,13:00,-3436.2,39,-88.11
±4,2.0,4.25,11:30,-3436.2,39,-88.11
±3,0.5,4.75,13:00,-3436.2,39,-88.11
±3,0.5,3.75,13:00,-3436.2,39,-88.11
±4,2.0,3.5,11:30,-3436.2,39,-88.11
±4,2.0,3.25,11:30,-3436.2,39,-88.11
±4,2.0,3.75,11:30,-3436.2,39,-88.11
±3,0.5,4.25,13:00,-3436.2,39,-88.11
±4,2.0,2.0,14:30,-3441.2,39,-88.24
±3,1.0,2.25,12:00,-3442.2,39,-88.26
±4,1.0,1.75,14:00,-3442.2,39,-88.26
±4,1.75,2.25,12:00,-3445.2,39,-88.34
±4,2.0,1.75,12:30,-3447.2,39,-88.39
±3,1.75,2.25,12:30,-3447.2,39,-88.39
±4,0.5,5.0,13:30,-3449.2,39,-88.44
±4,0.5,4.0,13:30,-3449.2,39,-88.44
±4,0.5,4.25,13:30,-3449.2,39,-88.44
±4,0.5,3.75,13:30,-3449.2,39,-88.44
±4,0.5,3.5,13:30,-3449.2,39,-88.44
±4,0.5,2.75,13:30,-3449.2,39,-88.44
±4,0.5,3.25,13:30,-3449.2,39,-88.44
±4,0.5,3.0,13:30,-3449.2,39,-88.44
±4,0.5,4.75,13:30,-3449.2,39,-88.44
±4,0.5,4.5,13:30,-3449.2,39,-88.44
±4,0.5,2.5,13:30,-3449.2,39,-88.44
±4,4.0,2.25,14:30,-3451.2,39,-88.49
±4,3.5,2.25,14:30,-3451.2,39,-88.49
±4,3.0,2.25,14:30,-3451.2,39,-88.49
±4,4.25,2.25,14:30,-3451.2,39,-88.49
±4,4.75,2.25,14:30,-3451.2,39,-88.49
±4,5.0,2.25,14:30,-3451.2,39,-88.49
±4,3.75,2.25,14:30,-3451.2,39,-88.49
±4,2.75,2.25,14:30,-3451.2,39,-88.49
±4,1.75,2.0,12:30,-3451.2,39,-88.49
±4,3.25,2.25,14:30,-3451.2,39,-88.49
±4,4.5,2.25,14:30,-3451.2,39,-88.49
±3,0.5,5.0,15:00,-3459.2,39,-88.7
±3,0.5,3.25,15:00,-3459.2,39,-88.7
±3,0.5,3.5,15:00,-3459.2,39,-88.7
±3,0.5,3.75,15:00,-3459.2,39,-88.7
±3,0.5,4.0,15:00,-3459.2,39,-88.7
±3,0.5,4.25,15:00,-3459.2,39,-88.7
±3,0.5,4.75,15:00,-3459.2,39,-88.7
±3,0.5,4.5,15:00,-3459.2,39,-88.7
±3,0.5,3.0,15:00,-3459.2,39,-88.7
±3,0.5,2.5,15:00,-3459.2,39,-88.7
±3,0.5,2.75,15:00,-3459.2,39,-88.7
±4,1.75,1.75,14:00,-3462.2,39,-88.77
±4,1.0,1.75,13:30,-3463.2,39,-88.8
±3,1.25,1.75,13:00,-3463.2,39,-88.8
±3,2.5,2.0,11:30,-3467.2,39,-88.9
±3,2.25,2.0,11:30,-3467.2,39,-88.9
±4,1.0,2.0,12:00,-3470.2,39,-88.98
±4,1.25,1.75,11:30,-3477.2,39,-89.16
±3,0.5,4.0,12:30,-3483.2,39,-89.31
±3,0.5,3.0,12:30,-3483.2,39,-89.31
±3,0.5,5.0,12:30,-3483.2,39,-89.31
±3,0.5,4.75,12:30,-3483.2,39,-89.31
±3,0.5,4.25,12:30,-3483.2,39,-89.31
±3,0.5,2.75,12:30,-3483.2,39,-89.31
±3,0.5,4.5,12:30,-3483.2,39,-89.31
±3,0.5,3.5,12:30,-3483.2,39,-89.31
±3,0.5,3.25,12:30,-3483.2,39,-89.31
±3,0.5,3.75,12:30,-3483.2,39,-89.31
±3,0.5,2.5,12:30,-3483.2,39,-89.31
±3,2.0,2.25,12:00,-3485.2,39,-89.36
±3,1.75,2.0,14:00,-3486.2,39,-89.39
±3,1.0,2.0,11:30,-3488.2,39,-89.44
±3,1.5,2.0,11:30,-3490.2,39,-89.49
±3,2.25,1.75,13:00,-3495.2,39,-89.62
±3,1.25,2.25,14:00,-3497.2,39,-89.67
±3,1.0,2.0,13:30,-3498.2,39,-89.7
±3,2.25,1.0,15:00,-3499.2,39,-89.72
±3,2.75,2.0,13:30,-3499.2,39,-89.72
±3,4.25,2.0,13:30,-3499.2,39,-89.72
±3,4.75,2.0,13:30,-3499.2,39,-89.72
±3,4.5,2.0,13:30,-3499.2,39,-89.72
±3,5.0,2.0,13:30,-3499.2,39,-89.72
±3,4.0,2.0,13:30,-3499.2,39,-89.72
±3,3.5,2.0,13:30,-3499.2,39,-89.72
±3,3.25,2.0,13:30,-3499.2,39,-89.72
±3,3.75,2.0,13:30,-3499.2,39,-89.72
±3,3.0,2.0,13:30,-3499.2,39,-89.72
±4,1.0,2.0,15:00,-3500.2,39,-89.75
±3,2.25,1.5,15:00,-3500.2,39,-89.75
±4,1.0,4.5,11:30,-3501.2,39,-89.77
±4,1.0,5.0,11:30,-3501.2,39,-89.77
±4,1.0,4.75,11:30,-3501.2,39,-89.77
±4,1.0,4.0,11:30,-3501.2,39,-89.77
±4,1.0,4.25,11:30,-3501.2,39,-89.77
±4,1.0,3.5,11:30,-3501.2,39,-89.77
±4,1.0,2.75,11:30,-3501.2,39,-89.77
±4,1.0,3.75,11:30,-3501.2,39,-89.77
±4,1.0,3.25,11:30,-3501.2,39,-89.77
±4,1.0,2.5,11:30,-3501.2,39,-89.77
±4,1.0,3.0,11:30,-3501.2,39,-89.77
±4,1.0,2.0,14:30,-3505.2,39,-89.88
±3,3.5,2.0,14:00,-3506.2,39,-89.9
±3,3.0,2.0,14:00,-3506.2,39,-89.9
±3,2.75,2.0,14:00,-3506.2,39,-89.9
±3,5.0,2.0,14:00,-3506.2,39,-89.9
±3,4.0,2.0,14:00,-3506.2,39,-89.9
±3,4.25,2.0,14:00,-3506.2,39,-89.9
±3,3.25,2.0,14:00,-3506.2,39,-89.9
±3,3.75,2.0,14:00,-3506.2,39,-89.9
±3,4.5,2.0,14:00,-3506.2,39,-89.9
±3,4.75,2.0,14:00,-3506.2,39,-89.9
±4,2.25,3.5,11:30,-3507.2,39,-89.93
±4,2.5,3.25,11:30,-3507.2,39,-89.93
±4,2.25,4.0,11:30,-3507.2,39,-89.93
±4,2.25,3.75,11:30,-3507.2,39,-89.93
±4,2.5,2.5,11:30,-3507.2,39,-89.93
±4,2.5,2.75,11:30,-3507.2,39,-89.93
±4,2.5,3.0,11:30,-3507.2,39,-89.93
±4,2.5,5.0,11:30,-3507.2,39,-89.93
±4,2.25,4.25,11:30,-3507.2,39,-89.93
±4,2.25,4.75,11:30,-3507.2,39,-89.93
±4,2.5,4.75,11:30,-3507.2,39,-89.93
±4,2.25,5.0,11:30,-3507.2,39,-89.93
±4,2.5,4.0,11:30,-3507.2,39,-89.93
±4,2.25,3.25,11:30,-3507.2,39,-89.93
±4,2.5,3.75,11:30,-3507.2,39,-89.93
±4,2.5,4.25,11:30,-3507.2,39,-89.93
±4,2.5,3.5,11:30,-3507.2,39,-89.93
±4,2.25,2.75,11:30,-3507.2,39,-89.93
±4,2.25,2.5,11:30,-3507.2,39,-89.93
±4,2.25,4.5,11:30,-3507.2,39,-89.93
±4,2.5,4.5,11:30,-3507.2,39,-89.93
±4,2.25,3.0,11:30,-3507.2,39,-89.93
±3,1.0,2.0,14:00,-3509.2,39,-89.98
±4,2.5,3.75,13:00,-3513.2,39,-90.08
±4,2.5,2.5,13:00,-3513.2,39,-90.08
±4,2.5,4.75,13:00,-3513.2,39,-90.08
±4,2.5,3.5,13:00,-3513.2,39,-90.08
±4,2.5,4.25,13:00,-3513.2,39,-90.08
±4,2.5,3.25,13:00,-3513.2,39,-90.08
±4,2.5,4.5,13:00,-3513.2,39,-90.08
±4,2.5,2.75,13:00,-3513.2,39,-90.08
±4,2.5,4.0,13:00,-3513.2,39,-90.08
±4,2.5,5.0,13:00,-3513.2,39,-90.08
±4,2.5,3.0,13:00,-3513.2,39,-90.08
±3,1.0,2.0,12:30,-3514.2,39,-90.11
±4,4.25,1.75,13:30,-3516.2,39,-90.16
±3,2.5,3.25,13:00,-3516.2,39,-90.16
±4,3.5,1.75,13:30,-3516.2,39,-90.16
