行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±1,5.0,2.5,13:30,-1569.2,39,-40.24
±0.5,3.5,1.25,12:00,-1569.2,39,-40.24
±1,0.75,5.0,12:00,-1570.2,39,-40.26
±1,2.25,2.0,12:00,-1570.2,39,-40.26
±1,3.5,3.0,14:00,-1570.2,39,-40.26
±0.5,2.25,3.25,11:00,-1570.2,39,-40.26
±1,2.25,3.75,11:30,-1570.2,39,-40.26
±1,0.75,4.25,12:00,-1570.2,39,-40.26
±1,0.75,4.0,12:00,-1570.2,39,-40.26
±1,0.75,4.75,12:00,-1570.2,39,-40.26
±1,0.75,4.5,12:00,-1570.2,39,-40.26
±1,2.75,3.0,13:30,-1570.2,39,-40.26
±1,1.75,3.75,12:00,-1571.2,39,-40.29
±1,1.5,2.75,12:30,-1571.2,39,-40.29
±0.5,1.25,2.25,14:00,-1572.2,39,-40.31
±0.5,1.5,1.25,12:00,-1573.2,39,-40.34
±0.5,2.25,1.75,11:30,-1573.2,39,-40.34
±0.5,0.5,3.5,11:30,-1573.2,39,-40.34
±1,1.0,2.75,14:30,-1573.2,39,-40.34
±1,2.25,3.5,12:30,-1573.2,39,-40.34
±1,1.25,3.0,12:00,-1574.2,39,-40.36
±1,4.5,1.75,13:00,-1574.2,39,-40.36
±1,4.0,1.75,13:00,-1574.2,39,-40.36
±1,3.75,1.75,13:00,-1574.2,39,-40.36
±0.5,1.0,2.5,14:00,-1574.2,39,-40.36
±0.5,0.5,1.5,13:30,-1574.2,39,-40.36
±1,4.75,1.75,13:00,-1574.2,39,-40.36
±1,4.25,1.75,13:00,-1574.2,39,-40.36
±0.5,3.0,2.25,11:30,-1574.2,39,-40.36
±1,5.0,1.75,13:00,-1574.2,39,-40.36
±1,1.75,1.0,15:00,-1575.2,39,-40.39
±1,1.75,1.5,11:30,-1575.2,39,-40.39
±0.5,2.5,2.25,11:00,-1575.2,39,-40.39
±0.5,2.0,3.5,11:00,-1575.2,39,-40.39
±1,1.25,3.0,14:00,-1576.2,39,-40.42
±0.5,1.25,2.5,11:30,-1576.2,39,-40.42
±1,3.25,2.5,12:00,-1576.2,39,-40.42
±0.5,2.75,3.75,11:00,-1576.2,39,-40.42
±0.5,3.25,2.5,11:30,-1577.2,39,-40.44
±1,1.5,3.5,14:00,-1578.2,39,-40.47
±0.5,1.25,3.75,11:00,-1578.2,39,-40.47
±1,2.0,1.5,13:30,-1578.2,39,-40.47
±0.5,0.5,3.25,11:00,-1579.2,39,-40.49
±0.5,0.75,2.5,11:00,-1579.2,39,-40.49
±0.5,1.75,3.25,11:00,-1579.2,39,-40.49
±0.5,1.25,2.5,15:00,-1579.2,39,-40.49
±0.5,0.5,3.0,13:00,-1579.2,39,-40.49
±1,5.0,4.0,11:00,-1580.2,39,-40.52
±1,1.5,2.0,13:00,-1580.2,39,-40.52
±1,4.25,4.25,11:00,-1580.2,39,-40.52
±0.5,0.5,3.0,12:00,-1580.2,39,-40.52
±1,4.5,4.25,11:00,-1580.2,39,-40.52
±1,4.5,4.5,11:00,-1580.2,39,-40.52
±1,4.0,5.0,11:00,-1580.2,39,-40.52
±1,4.0,4.75,11:00,-1580.2,39,-40.52
±1,4.0,4.5,11:00,-1580.2,39,-40.52
±1,4.25,4.0,11:00,-1580.2,39,-40.52
±1,4.0,4.0,11:00,-1580.2,39,-40.52
±1,4.5,4.75,11:00,-1580.2,39,-40.52
±1,4.5,5.0,11:00,-1580.2,39,-40.52
±1,4.0,4.25,11:00,-1580.2,39,-40.52
±1,2.75,1.0,14:30,-1580.2,39,-40.52
±1,4.25,5.0,11:00,-1580.2,39,-40.52
±1,5.0,4.5,11:00,-1580.2,39,-40.52
±1,4.25,4.5,11:00,-1580.2,39,-40.52
±1,4.5,4.0,11:00,-1580.2,39,-40.52
±1,4.25,4.75,11:00,-1580.2,39,-40.52
±1,4.75,4.25,11:00,-1580.2,39,-40.52
±1,3.75,4.0,11:00,-1580.2,39,-40.52
±1,3.75,5.0,11:00,-1580.2,39,-40.52
±1,3.75,4.75,11:00,-1580.2,39,-40.52
±1,4.75,4.75,11:00,-1580.2,39,-40.52
±1,3.75,4.5,11:00,-1580.2,39,-40.52
±1,4.75,5.0,11:00,-1580.2,39,-40.52
±1,4.75,4.0,11:00,-1580.2,39,-40.52
±1,2.0,2.5,12:00,-1580.2,39,-40.52
±1,4.75,4.5,11:00,-1580.2,39,-40.52
±1,5.0,5.0,11:00,-1580.2,39,-40.52
±1,3.75,4.25,11:00,-1580.2,39,-40.52
±1,5.0,4.75,11:00,-1580.2,39,-40.52
±1,5.0,4.25,11:00,-1580.2,39,-40.52
±1,2.5,3.0,11:00,-1581.2,39,-40.54
±1,1.25,3.75,14:30,-1582.2,39,-40.57
±1,4.5,2.25,11:30,-1582.2,39,-40.57
±1,1.75,2.0,13:00,-1582.2,39,-40.57
±0.5,0.75,3.5,14:30,-1582.2,39,-40.57
±1,5.0,2.25,11:30,-1582.2,39,-40.57
±1,4.0,2.25,11:30,-1582.2,39,-40.57
±1,4.75,2.25,11:30,-1582.2,39,-40.57
±1,3.75,2.25,11:30,-1582.2,39,-40.57
±1,4.25,2.25,11:30,-1582.2,39,-40.57
±1,3.25,2.0,12:00,-1583.2,39,-40.59
±1,3.0,1.0,15:00,-1583.2,39,-40.59
±0.5,1.0,2.0,12:30,-1583.2,39,-40.59
±1,4.25,3.75,13:00,-1584.2,39,-40.62
±1,4.0,3.75,13:00,-1584.2,39,-40.62
±1,2.75,3.25,12:30,-1584.2,39,-40.62
±1,1.25,5.0,12:30,-1584.2,39,-40.62
±1,4.75,3.75,13:00,-1584.2,39,-40.62
±1,1.25,4.25,12:30,-1584.2,39,-40.62
±1,1.25,4.75,12:30,-1584.2,39,-40.62
±1,4.5,3.75,13:00,-1584.2,39,-40.62
±1,3.75,3.75,13:00,-1584.2,39,-40.62
±1,5.0,3.75,13:00,-1584.2,39,-40.62
±1,1.25,4.5,12:30,-1584.2,39,-40.62
±1,1.25,4.0,12:30,-1584.2,39,-40.62
±1,3.0,3.75,11:30,-1585.2,39,-40.65
±0.5,3.25,4.25,11:00,-1586.2,39,-40.67
±0.5,3.25,4.5,11:00,-1586.2,39,-40.67
±0.5,3.25,4.0,11:00,-1586.2,39,-40.67
±0.5,3.25,4.75,11:00,-1586.2,39,-40.67
±0.5,1.25,1.25,13:30,-1586.2,39,-40.67
±0.5,3.25,5.0,11:00,-1586.2,39,-40.67
±1,2.0,2.0,12:00,-1587.2,39,-40.7
±1,2.0,3.75,11:30,-1587.2,39,-40.7
±0.5,2.25,1.25,12:00,-1588.2,39,-40.72
±1,3.0,3.25,14:00,-1588.2,39,-40.72
±0.5,1.0,1.5,12:30,-1588.2,39,-40.72
±1,3.5,3.25,11:30,-1588.2,39,-40.72
±0.5,3.0,0.75,15:00,-1588.2,39,-40.72
±0.5,1.25,1.25,13:00,-1589.2,39,-40.75
±0.5,2.75,2.0,11:30,-1589.2,39,-40.75
±1,1.25,2.0,14:30,-1589.2,39,-40.75
±1,4.5,0.75,15:00,-1590.2,39,-40.77
±1,5.0,0.75,15:00,-1590.2,39,-40.77
±1,3.75,0.75,15:00,-1590.2,39,-40.77
±1,4.25,0.75,15:00,-1590.2,39,-40.77
±1,4.0,0.75,15:00,-1590.2,39,-40.77
±0.5,0.5,3.0,15:00,-1590.2,39,-40.77
±1,3.75,3.5,11:00,-1590.2,39,-40.77
±1,4.5,3.5,11:00,-1590.2,39,-40.77
±1,4.75,3.5,11:00,-1590.2,39,-40.77
±1,4.25,3.5,11:00,-1590.2,39,-40.77
±1,5.0,3.5,11:00,-1590.2,39,-40.77
±1,4.75,0.75,15:00,-1590.2,39,-40.77
±1,4.0,3.5,11:00,-1590.2,39,-40.77
±0.5,0.5,1.25,14:00,-1591.2,39,-40.8
±0.5,0.75,1.25,14:30,-1591.2,39,-40.8
±0.5,3.0,2.25,13:30,-1591.2,39,-40.8
±0.5,0.5,3.0,14:00,-1591.2,39,-40.8
±0.5,1.0,1.5,11:30,-1591.2,39,-40.8
±1,3.0,1.5,12:00,-1591.2,39,-40.8
±1,3.5,1.75,14:30,-1591.2,39,-40.8
±0.5,1.0,3.75,11:30,-1592.2,39,-40.83
±1,2.25,3.75,13:30,-1592.2,39,-40.83
±1,1.75,2.75,12:30,-1592.2,39,-40.83
±1,3.0,2.5,14:30,-1592.2,39,-40.83
±1,1.5,3.5,13:30,-1592.2,39,-40.83
±0.5,0.5,3.25,11:30,-1592.2,39,-40.83
±0.5,2.75,2.5,11:00,-1593.2,39,-40.85
±0.5,1.0,2.0,11:00,-1593.2,39,-40.85
±1,2.25,3.25,12:30,-1593.2,39,-40.85
±0.5,2.0,3.25,11:00,-1594.2,39,-40.88
±0.5,3.5,2.5,13:30,-1594.2,39,-40.88
±0.5,0.75,2.75,13:30,-1594.2,39,-40.88
±1,2.75,1.5,11:30,-1595.2,39,-40.9
±0.5,1.25,2.5,11:00,-1595.2,39,-40.9
±0.5,1.0,2.5,13:00,-1595.2,39,-40.9
±0.5,2.5,1.0,14:00,-1595.2,39,-40.9
±1,3.25,1.5,14:00,-1596.2,39,-40.93
±0.5,2.25,0.75,14:30,-1596.2,39,-40.93
±1,1.5,1.25,14:30,-1596.2,39,-40.93
±1,1.0,3.0,14:30,-1596.2,39,-40.93
±0.5,3.25,3.5,11:00,-1596.2,39,-40.93
±0.5,3.5,1.75,13:30,-1597.2,39,-40.95
±0.5,2.0,1.75,11:30,-1597.2,39,-40.95
±1,4.5,2.5,11:30,-1598.2,39,-40.98
±1,4.75,2.5,11:30,-1598.2,39,-40.98
±1,2.25,3.75,12:00,-1598.2,39,-40.98
±1,5.0,2.5,11:30,-1598.2,39,-40.98
±1,1.5,3.5,11:30,-1598.2,39,-40.98
±1,1.5,3.25,14:00,-1598.2,39,-40.98
±1,4.0,2.5,11:30,-1598.2,39,-40.98
±1,1.75,3.75,11:30,-1598.2,39,-40.98
±1,4.25,2.5,11:30,-1598.2,39,-40.98
±1,3.75,2.5,11:30,-1598.2,39,-40.98
±0.5,1.0,3.5,12:30,-1599.2,39,-41.01
±0.5,2.75,1.25,13:30,-1600.2,39,-41.03
±0.5,2.5,2.0,11:00,-1601.2,39,-41.06
±1,2.5,3.0,13:00,-1601.2,39,-41.06
±1,2.5,2.0,11:30,-1601.2,39,-41.06
±0.5,0.75,1.5,15:00,-1601.2,39,-41.06
±1,3.25,3.0,12:30,-1601.2,39,-41.06
±0.5,0.75,3.25,14:30,-1601.2,39,-41.06
±1,2.5,1.75,12:00,-1602.2,39,-41.08
±0.5,0.75,1.5,12:00,-1602.2,39,-41.08
±0.5,3.0,2.5,11:30,-1603.2,39,-41.11
±0.5,0.75,1.5,11:30,-1603.2,39,-41.11
±0.5,0.5,1.25,14:30,-1603.2,39,-41.11
±0.5,3.5,2.5,13:00,-1603.2,39,-41.11
±1,2.75,1.75,14:00,-1604.2,39,-41.13
±1,1.75,1.25,14:00,-1604.2,39,-41.13
±1,3.5,2.25,15:00,-1604.2,39,-41.13
±1,2.0,1.5,13:00,-1604.2,39,-41.13
±1,2.75,2.75,13:30,-1604.2,39,-41.13
±1,3.0,2.5,12:00,-1604.2,39,-41.13
±0.5,0.75,1.75,13:00,-1605.2,39,-41.16
±1,2.0,1.5,12:30,-1605.2,39,-41.16
±1,2.0,2.0,12:30,-1605.2,39,-41.16
±0.5,1.5,4.25,11:00,-1607.2,39,-41.21
±1,0.75,5.0,15:00,-1607.2,39,-41.21
±0.5,2.75,2.25,11:30,-1607.2,39,-41.21
±0.5,1.5,4.75,11:00,-1607.2,39,-41.21
±0.5,1.5,5.0,11:00,-1607.2,39,-41.21
±0.5,1.0,2.25,13:00,-1607.2,39,-41.21
±1,0.75,4.25,15:00,-1607.2,39,-41.21
±1,0.75,4.75,15:00,-1607.2,39,-41.21
±0.5,1.5,4.0,11:00,-1607.2,39,-41.21
±1,0.75,4.5,15:00,-1607.2,39,-41.21
±1,2.25,0.75,15:00,-1607.2,39,-41.21
±0.5,1.5,4.5,11:00,-1607.2,39,-41.21
±1,0.75,4.0,15:00,-1607.2,39,-41.21
±1,1.25,2.75,12:00,-1608.2,39,-41.24
±1,1.0,4.75,11:30,-1609.2,39,-41.26
±1,1.0,5.0,11:30,-1609.2,39,-41.26
±1,1.0,4.25,11:30,-1609.2,39,-41.26
±1,1.0,4.0,11:30,-1609.2,39,-41.26
±1,1.0,4.5,11:30,-1609.2,39,-41.26
±1,5.0,3.25,11:00,-1610.2,39,-41.29
±1,4.0,3.25,11:00,-1610.2,39,-41.29
±1,4.25,3.25,11:00,-1610.2,39,-41.29
±0.5,1.25,2.25,13:30,-1610.2,39,-41.29
±1,3.5,2.5,15:00,-1610.2,39,-41.29
±1,4.75,3.25,11:00,-1610.2,39,-41.29
±1,3.75,3.25,11:00,-1610.2,39,-41.29
±1,4.5,3.25,11:00,-1610.2,39,-41.29
±1,3.25,3.75,12:00,-1611.2,39,-41.31
±1,2.0,3.5,12:30,-1611.2,39,-41.31
±1,3.0,2.0,12:00,-1611.2,39,-41.31
±0.5,0.75,3.5,12:00,-1611.2,39,-41.31
±0.5,3.0,4.25,11:00,-1612.2,39,-41.34
±0.5,3.0,4.0,11:00,-1612.2,39,-41.34
±0.5,2.0,1.25,12:00,-1612.2,39,-41.34
±0.5,3.0,4.5,11:00,-1612.2,39,-41.34
±0.5,3.0,4.75,11:00,-1612.2,39,-41.34
±0.5,3.0,5.0,11:00,-1612.2,39,-41.34
±1,1.5,3.25,13:30,-1612.2,39,-41.34
±0.5,0.5,2.75,13:00,-1613.2,39,-41.36
±1,2.5,2.25,14:00,-1613.2,39,-41.36
±1,2.5,2.25,12:00,-1613.2,39,-41.36
±1,2.5,2.25,11:30,-1614.2,39,-41.39
±0.5,0.5,2.75,12:00,-1614.2,39,-41.39
±1,3.5,2.75,14:00,-1614.2,39,-41.39
±0.5,0.5,3.5,14:30,-1615.2,39,-41.42
±1,2.0,3.5,13:00,-1615.2,39,-41.42
±0.5,3.5,2.25,13:00,-1615.2,39,-41.42
±0.5,1.5,1.75,11:30,-1615.2,39,-41.42
±0.5,2.25,2.0,11:30,-1615.2,39,-41.42
±1,2.5,2.75,11:00,-1615.2,39,-41.42
±1,2.0,3.75,12:00,-1615.2,39,-41.42
±0.5,3.25,3.25,11:00,-1615.2,39,-41.42
±1,2.75,2.5,14:00,-1616.2,39,-41.44
±0.5,1.5,3.5,11:00,-1617.2,39,-41.47
±1,2.25,1.5,13:00,-1617.2,39,-41.47
±1,1.5,3.25,11:30,-1618.2,39,-41.49
±0.5,1.0,3.25,12:30,-1618.2,39,-41.49
±1,2.75,3.75,11:30,-1618.2,39,-41.49
±0.5,0.75,3.0,13:00,-1618.2,39,-41.49
±0.5,0.75,3.5,11:30,-1619.2,39,-41.52
±1,1.75,3.5,13:30,-1619.2,39,-41.52
±1,2.25,2.0,13:30,-1619.2,39,-41.52
±0.5,1.0,2.0,15:00,-1620.2,39,-41.54
±1,1.25,2.75,14:00,-1620.2,39,-41.54
±0.5,2.5,1.25,13:00,-1620.2,39,-41.54
±0.5,2.5,1.75,11:30,-1620.2,39,-41.54
±1,2.0,3.75,13:30,-1620.2,39,-41.54
±0.5,2.75,0.75,15:00,-1621.2,39,-41.57
±1,3.5,3.5,12:00,-1622.2,39,-41.59
±0.5,3.0,3.5,11:00,-1622.2,39,-41.59
±0.5,4.5,1.75,11:30,-1623.2,39,-41.62
±0.5,5.0,1.75,11:30,-1623.2,39,-41.62
±0.5,3.75,1.75,11:30,-1623.2,39,-41.62
±0.5,4.25,1.75,11:30,-1623.2,39,-41.62
±0.5,4.75,1.75,11:30,-1623.2,39,-41.62
±0.5,0.5,2.75,15:00,-1623.2,39,-41.62
±0.5,4.0,1.75,11:30,-1623.2,39,-41.62
±1,3.0,1.5,14:00,-1624.2,39,-41.65
±0.5,0.5,3.0,13:30,-1624.2,39,-41.65
±0.5,2.75,2.25,13:30,-1624.2,39,-41.65
±1,2.75,1.5,12:00,-1624.2,39,-41.65
±1,1.5,3.75,15:00,-1624.2,39,-41.65
±1,1.25,4.5,11:30,-1625.2,39,-41.67
±1,1.25,4.0,11:30,-1625.2,39,-41.67
±1,1.25,5.0,11:30,-1625.2,39,-41.67
±1,1.25,4.75,11:30,-1625.2,39,-41.67
±1,1.25,4.25,11:30,-1625.2,39,-41.67
±0.5,3.75,1.5,11:00,-1626.2,39,-41.7
±0.5,5.0,1.5,11:00,-1626.2,39,-41.7
±0.5,4.75,1.5,11:00,-1626.2,39,-41.7
±0.5,4.0,1.5,11:00,-1626.2,39,-41.7
±0.5,4.25,1.5,11:00,-1626.2,39,-41.7
±0.5,4.5,1.5,11:00,-1626.2,39,-41.7
±0.5,3.5,3.0,11:00,-1626.2,39,-41.7
±0.5,4.0,1.75,11:00,-1627.2,39,-41.72
±0.5,1.25,1.75,12:30,-1627.2,39,-41.72
±0.5,1.75,1.75,11:30,-1627.2,39,-41.72
±0.5,5.0,1.75,11:00,-1627.2,39,-41.72
±0.5,1.75,1.25,13:00,-1627.2,39,-41.72
±0.5,3.75,1.75,11:00,-1627.2,39,-41.72
±0.5,4.25,1.75,11:00,-1627.2,39,-41.72
±0.5,4.5,1.75,11:00,-1627.2,39,-41.72
±0.5,4.75,1.75,11:00,-1627.2,39,-41.72
±1,2.25,3.5,13:00,-1628.2,39,-41.75
±1,3.5,1.25,14:30,-1628.2,39,-41.75
±0.5,1.0,1.75,14:30,-1628.2,39,-41.75
±0.5,1.0,1.5,13:30,-1628.2,39,-41.75
±0.5,4.75,0.75,14:30,-1629.2,39,-41.77
±0.5,4.25,0.75,14:30,-1629.2,39,-41.77
±1,1.5,3.0,13:00,-1629.2,39,-41.77
±0.5,5.0,0.75,14:30,-1629.2,39,-41.77
±0.5,3.75,0.75,14:30,-1629.2,39,-41.77
±0.5,4.0,0.75,14:30,-1629.2,39,-41.77
±0.5,4.5,0.75,14:30,-1629.2,39,-41.77
±1,3.0,3.0,12:30,-1629.2,39,-41.77
±0.5,1.25,2.25,12:00,-1629.2,39,-41.77
±1,2.5,2.5,11:30,-1630.2,39,-41.8
±0.5,0.75,3.25,12:00,-1630.2,39,-41.8
±0.5,0.75,4.75,11:00,-1631.2,39,-41.83
±0.5,0.5,1.5,13:00,-1631.2,39,-41.83
±1,3.25,4.75,13:00,-1631.2,39,-41.83
±1,3.25,5.0,13:00,-1631.2,39,-41.83
±0.5,0.75,4.5,11:00,-1631.2,39,-41.83
±1,1.75,3.0,13:00,-1631.2,39,-41.83
±1,3.25,4.25,13:00,-1631.2,39,-41.83
±0.5,0.75,5.0,11:00,-1631.2,39,-41.83
±1,3.25,4.0,13:00,-1631.2,39,-41.83
±0.5,0.75,4.25,11:00,-1631.2,39,-41.83
±0.5,0.75,4.0,11:00,-1631.2,39,-41.83
±1,2.0,3.25,12:30,-1631.2,39,-41.83
±1,3.25,4.5,13:00,-1631.2,39,-41.83
±0.5,1.25,1.5,11:30,-1632.2,39,-41.85
±1,2.5,1.5,12:30,-1632.2,39,-41.85
±1,2.5,2.0,12:30,-1632.2,39,-41.85
±0.5,1.5,2.25,14:00,-1632.2,39,-41.85
±1,1.25,1.5,14:30,-1633.2,39,-41.88
±0.5,3.25,1.5,11:30,-1633.2,39,-41.88
±0.5,1.25,3.75,11:30,-1633.2,39,-41.88
±0.5,1.0,2.0,12:00,-1633.2,39,-41.88
±0.5,3.25,1.25,12:30,-1633.2,39,-41.88
±0.5,2.25,2.25,11:30,-1633.2,39,-41.88
±0.5,3.25,3.75,11:30,-1634.2,39,-41.9
±1,1.5,1.5,14:00,-1634.2,39,-41.9
±0.5,1.0,1.5,15:00,-1634.2,39,-41.9
±0.5,0.5,3.25,14:30,-1634.2,39,-41.9
±1,3.25,2.75,12:30,-1635.2,39,-41.93
±0.5,0.5,2.75,14:00,-1635.2,39,-41.93
±1,2.0,3.25,13:00,-1635.2,39,-41.93
±1,2.5,2.75,13:00,-1635.2,39,-41.93
±0.5,3.25,1.25,12:00,-1636.2,39,-41.95
±0.5,1.5,3.25,11:00,-1636.2,39,-41.95
±0.5,2.75,2.5,11:30,-1636.2,39,-41.95
±1,1.5,3.5,12:00,-1636.2,39,-41.95
±1,3.25,3.5,11:30,-1636.2,39,-41.95
±1,5.0,1.5,11:30,-1637.2,39,-41.98
±1,1.25,3.0,15:00,-1637.2,39,-41.98
±1,4.0,1.5,11:30,-1637.2,39,-41.98
±1,4.25,1.5,11:30,-1637.2,39,-41.98
±1,4.75,1.5,11:30,-1637.2,39,-41.98
±1,2.75,2.5,12:00,-1637.2,39,-41.98
±1,4.5,1.5,11:30,-1637.2,39,-41.98
±1,3.75,1.5,11:30,-1637.2,39,-41.98
±0.5,0.75,3.25,11:30,-1638.2,39,-42.01
±1,1.75,3.75,14:00,-1638.2,39,-42.01
±1,1.75,2.25,14:30,-1638.2,39,-42.01
±1,3.25,3.0,14:00,-1638.2,39,-42.01
±1,2.5,3.5,12:30,-1638.2,39,-42.01
±0.5,2.0,2.0,11:30,-1639.2,39,-42.03
±1,1.75,3.25,13:30,-1639.2,39,-42.03
±1,3.0,3.75,12:00,-1639.2,39,-42.03
±0.5,3.0,3.25,11:00,-1641.2,39,-42.08
±0.5,1.0,3.5,15:00,-1641.2,39,-42.08
±0.5,0.75,3.5,11:00,-1641.2,39,-42.08
±0.5,1.0,2.5,12:00,-1641.2,39,-42.08
±0.5,1.0,3.75,11:00,-1641.2,39,-42.08
±1,3.5,3.25,12:00,-1642.2,39,-42.11
±1,2.5,3.0,13:30,-1644.2,39,-42.16
±0.5,2.0,1.0,14:00,-1644.2,39,-42.16
±1,2.75,2.0,12:00,-1644.2,39,-42.16
±0.5,2.75,4.25,11:00,-1645.2,39,-42.18
±0.5,1.0,1.5,12:00,-1645.2,39,-42.18
±0.5,1.75,2.25,12:30,-1645.2,39,-42.18
±0.5,2.75,4.75,11:00,-1645.2,39,-42.18
±0.5,2.75,5.0,11:00,-1645.2,39,-42.18
±0.5,2.75,4.0,11:00,-1645.2,39,-42.18
±0.5,2.75,4.5,11:00,-1645.2,39,-42.18
±0.5,3.5,2.25,14:00,-1646.2,39,-42.21
±0.5,3.5,3.5,11:30,-1646.2,39,-42.21
±1,4.5,1.5,13:30,-1647.2,39,-42.24
±0.5,1.25,5.0,11:00,-1647.2,39,-42.24
±1,4.25,1.5,13:30,-1647.2,39,-42.24
±0.5,1.25,4.5,11:00,-1647.2,39,-42.24
±1,3.75,1.5,13:30,-1647.2,39,-42.24
±0.5,1.25,4.75,11:00,-1647.2,39,-42.24
±0.5,1.25,4.25,11:00,-1647.2,39,-42.24
±0.5,1.25,4.0,11:00,-1647.2,39,-42.24
±1,4.0,1.5,13:30,-1647.2,39,-42.24
±1,5.0,1.5,13:30,-1647.2,39,-42.24
±1,2.0,2.0,13:30,-1647.2,39,-42.24
±1,4.75,1.5,13:30,-1647.2,39,-42.24
±0.5,1.25,1.75,14:00,-1648.2,39,-42.26
±1,3.5,5.0,13:30,-1648.2,39,-42.26
±0.5,2.25,3.0,11:00,-1648.2,39,-42.26
±1,2.25,3.25,13:00,-1648.2,39,-42.26
±1,3.5,4.25,13:30,-1648.2,39,-42.26
±1,3.5,4.0,13:30,-1648.2,39,-42.26
±1,3.5,4.75,13:30,-1648.2,39,-42.26
±1,3.5,4.5,13:30,-1648.2,39,-42.26
±1,2.25,3.5,11:30,-1649.2,39,-42.29
±0.5,2.5,3.75,11:00,-1649.2,39,-42.29
±1,1.75,3.5,12:00,-1650.2,39,-42.31
±1,0.5,4.5,15:00,-1651.2,39,-42.34
±1,0.5,5.0,15:00,-1651.2,39,-42.34
±1,0.5,4.75,15:00,-1651.2,39,-42.34
±1,0.5,4.5,14:00,-1651.2,39,-42.34
±1,0.5,4.25,14:00,-1651.2,39,-42.34
±1,0.5,4.0,14:00,-1651.2,39,-42.34
±1,0.5,5.0,14:00,-1651.2,39,-42.34
±1,0.5,4.25,15:00,-1651.2,39,-42.34
±1,0.5,4.0,15:00,-1651.2,39,-42.34
±1,0.5,4.75,14:00,-1651.2,39,-42.34
±1,5.0,1.5,13:00,-1652.2,39,-42.36
±0.5,4.75,2.25,11:00,-1652.2,39,-42.36
±0.5,0.75,2.75,13:00,-1652.2,39,-42.36
±0.5,4.25,2.25,11:00,-1652.2,39,-42.36
±1,4.0,1.5,13:00,-1652.2,39,-42.36
±0.5,3.75,2.25,11:00,-1652.2,39,-42.36
±1,3.75,1.5,13:00,-1652.2,39,-42.36
±0.5,4.0,2.25,11:00,-1652.2,39,-42.36
±1,4.25,1.5,13:00,-1652.2,39,-42.36
±1,4.5,1.5,13:00,-1652.2,39,-42.36
±0.5,4.5,2.25,11:00,-1652.2,39,-42.36
±0.5,5.0,2.25,11:00,-1652.2,39,-42.36
±1,4.75,1.5,13:00,-1652.2,39,-42.36
±1,2.5,1.0,14:30,-1654.2,39,-42.42
±0.5,2.75,3.5,11:00,-1655.2,39,-42.44
±0.5,0.75,2.75,14:30,-1656.2,39,-42.47
±0.5,1.25,2.25,14:30,-1656.2,39,-42.47
±1,3.25,3.25,11:30,-1656.2,39,-42.47
±1,1.5,3.25,12:00,-1656.2,39,-42.47
±0.5,1.5,2.25,12:30,-1657.2,39,-42.49
±0.5,1.5,2.0,11:30,-1657.2,39,-42.49
±0.5,1.25,3.5,11:00,-1657.2,39,-42.49
±0.5,2.0,2.25,11:30,-1657.2,39,-42.49
±0.5,0.5,3.0,11:00,-1657.2,39,-42.49
±0.5,1.75,3.0,11:00,-1657.2,39,-42.49
±0.5,1.25,1.75,12:00,-1657.2,39,-42.49
±0.5,1.0,2.5,11:00,-1658.2,39,-42.52
±1,2.5,3.25,12:30,-1658.2,39,-42.52
±0.5,0.5,2.75,13:30,-1658.2,39,-42.52
±1,3.0,4.5,13:00,-1659.2,39,-42.54
±1,3.0,4.0,13:00,-1659.2,39,-42.54
±1,3.0,5.0,13:00,-1659.2,39,-42.54
±1,3.0,4.75,13:00,-1659.2,39,-42.54
±0.5,2.25,1.25,12:30,-1659.2,39,-42.54
±0.5,3.0,1.25,12:30,-1659.2,39,-42.54
±0.5,1.0,3.75,14:00,-1659.2,39,-42.54
±1,3.0,4.25,13:00,-1659.2,39,-42.54
±0.5,3.0,1.5,11:30,-1659.2,39,-42.54
±1,3.25,1.75,14:30,-1659.2,39,-42.54
±1,4.25,3.75,11:30,-1660.2,39,-42.57
±0.5,0.75,3.25,11:00,-1660.2,39,-42.57
±0.5,3.0,3.75,11:30,-1660.2,39,-42.57
±1,3.75,3.75,11:30,-1660.2,39,-42.57
±1,4.75,3.75,11:30,-1660.2,39,-42.57
±1,4.0,3.75,11:30,-1660.2,39,-42.57
±0.5,1.0,3.25,15:00,-1660.2,39,-42.57
±0.5,3.5,2.75,11:00,-1660.2,39,-42.57
±1,4.5,3.75,11:30,-1660.2,39,-42.57
±0.5,0.5,1.5,15:00,-1660.2,39,-42.57
±1,5.0,3.75,11:30,-1660.2,39,-42.57
±1,1.25,3.5,14:30,-1661.2,39,-42.59
±0.5,3.25,2.5,13:30,-1661.2,39,-42.59
±0.5,3.0,1.25,12:00,-1662.2,39,-42.62
±0.5,2.25,2.5,11:30,-1662.2,39,-42.62
±1,2.75,3.0,12:30,-1662.2,39,-42.62
±0.5,2.5,2.0,11:30,-1662.2,39,-42.62
±1,3.0,2.75,12:30,-1663.2,39,-42.65
±0.5,1.25,2.5,14:00,-1663.2,39,-42.65
±1,4.5,3.5,13:00,-1663.2,39,-42.65
±1,4.25,3.5,13:00,-1663.2,39,-42.65
±1,1.5,2.75,13:00,-1663.2,39,-42.65
±1,5.0,3.5,13:00,-1663.2,39,-42.65
±1,4.0,3.5,13:00,-1663.2,39,-42.65
