行权价,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,日均盈亏$
±4,0.75,2.75,10:30,-204.6,42,-4.87
±4,0.75,3.25,10:30,-204.6,42,-4.87
±4,0.75,3.0,10:30,-204.6,42,-4.87
±4,0.75,3.75,10:30,-204.6,42,-4.87
±4,0.75,4.75,10:30,-204.6,42,-4.87
±4,0.75,4.0,10:30,-204.6,42,-4.87
±4,0.75,4.25,10:30,-204.6,42,-4.87
±4,0.75,5.0,10:30,-204.6,42,-4.87
±4,0.75,3.5,10:30,-204.6,42,-4.87
±3,0.75,1.25,15:00,-204.6,42,-4.87
±4,1.5,0.5,14:00,-204.6,42,-4.87
±3,2.0,1.25,14:30,-207.6,42,-4.94
±3,1.5,0.5,13:30,-208.6,42,-4.97
±3,1.25,1.25,13:30,-208.6,42,-4.97
±4,1.25,0.75,10:00,-209.6,42,-4.99
±3,1.0,1.25,13:00,-210.6,42,-5.01
±4,0.5,1.0,13:00,-211.6,42,-5.04
±4,0.75,1.25,11:30,-212.6,42,-5.06
±4,0.5,0.75,10:30,-212.6,42,-5.06
±3,1.25,2.25,10:30,-212.6,42,-5.06
±4,1.75,0.75,11:30,-213.6,42,-5.09
±4,1.5,0.75,11:30,-215.6,42,-5.13
±4,0.5,2.0,10:30,-216.6,42,-5.16
±3,0.5,1.25,12:30,-217.6,42,-5.18
±3,2.75,1.25,14:30,-218.6,42,-5.2
±4,1.0,0.5,11:30,-221.6,42,-5.28
±3,2.5,1.75,10:00,-222.6,42,-5.3
±3,2.0,1.75,10:00,-222.6,42,-5.3
±3,3.25,1.75,10:00,-222.6,42,-5.3
±3,2.75,1.75,10:00,-222.6,42,-5.3
±3,3.0,1.75,10:00,-222.6,42,-5.3
±3,2.25,1.75,10:00,-222.6,42,-5.3
±3,2.25,0.75,13:00,-223.6,42,-5.32
±4,1.5,2.0,10:00,-224.6,42,-5.35
±4,0.5,0.5,13:30,-225.6,42,-5.37
±4,0.5,0.5,14:00,-225.6,42,-5.37
±3,2.0,2.0,13:30,-225.6,42,-5.37
±4,0.5,0.5,13:00,-225.6,42,-5.37
±4,0.5,0.5,15:00,-225.6,42,-5.37
±4,0.5,0.5,14:30,-225.6,42,-5.37
±4,1.25,1.0,11:00,-226.6,42,-5.4
±4,1.0,1.5,10:30,-227.6,42,-5.42
±4,2.0,1.0,12:00,-228.6,42,-5.44
±4,1.0,2.25,10:30,-229.6,42,-5.47
±4,3.75,0.75,14:00,-229.6,42,-5.47
±4,4.75,0.75,14:00,-229.6,42,-5.47
±4,5.0,0.75,14:00,-229.6,42,-5.47
±4,4.5,0.75,14:00,-229.6,42,-5.47
±4,3.5,0.75,14:00,-229.6,42,-5.47
±4,4.0,0.75,14:00,-229.6,42,-5.47
±4,4.25,0.75,14:00,-229.6,42,-5.47
±4,0.5,1.25,10:00,-232.6,42,-5.54
±3,1.75,0.75,12:30,-233.6,42,-5.56
±3,1.5,0.5,10:00,-233.6,42,-5.56
±4,0.75,0.5,11:30,-234.6,42,-5.59
±4,2.0,1.25,14:30,-234.6,42,-5.59
±3,3.25,1.25,15:00,-235.6,42,-5.61
±4,3.0,1.5,13:30,-236.6,42,-5.63
±3,0.75,1.25,14:00,-237.6,42,-5.66
±4,1.75,1.25,15:00,-239.6,42,-5.7
±4,3.0,1.25,14:30,-240.6,42,-5.73
±4,1.5,0.75,12:00,-240.6,42,-5.73
±4,1.75,1.75,10:00,-243.6,42,-5.8
±4,1.0,1.25,12:30,-243.6,42,-5.8
±3,1.0,1.75,10:30,-243.6,42,-5.8
±4,2.75,0.5,14:30,-244.6,42,-5.82
±4,0.5,1.25,11:30,-245.6,42,-5.85
±4,4.75,1.5,13:00,-246.6,42,-5.87
±3,1.0,0.75,10:00,-246.6,42,-5.87
±3,2.75,1.5,10:00,-246.6,42,-5.87
±4,4.5,1.5,13:00,-246.6,42,-5.87
±3,2.25,1.5,10:00,-246.6,42,-5.87
±4,3.5,1.5,13:00,-246.6,42,-5.87
±4,4.25,1.5,13:00,-246.6,42,-5.87
±3,3.25,1.5,10:00,-246.6,42,-5.87
±4,4.0,1.5,13:00,-246.6,42,-5.87
±3,2.5,1.5,10:00,-246.6,42,-5.87
±3,3.0,1.5,10:00,-246.6,42,-5.87
±4,5.0,1.5,13:00,-246.6,42,-5.87
±4,3.75,1.5,13:00,-246.6,42,-5.87
±3,2.0,1.5,10:00,-246.6,42,-5.87
±3,1.25,1.0,11:00,-247.6,42,-5.9
±3,3.25,2.0,14:00,-248.6,42,-5.92
±4,2.0,0.75,11:30,-248.6,42,-5.92
±3,3.0,1.5,14:00,-248.6,42,-5.92
±4,1.75,1.0,11:30,-249.6,42,-5.94
±4,1.5,1.0,11:30,-251.6,42,-5.99
±3,0.5,1.0,13:00,-252.6,42,-6.01
±3,4.25,1.5,13:30,-253.6,42,-6.04
±3,4.5,1.5,13:30,-253.6,42,-6.04
±4,0.75,1.25,12:30,-253.6,42,-6.04
±3,1.5,0.75,13:00,-253.6,42,-6.04
±3,4.75,1.5,13:30,-253.6,42,-6.04
±3,4.0,1.5,13:30,-253.6,42,-6.04
±3,5.0,1.5,13:30,-253.6,42,-6.04
±3,3.75,1.5,13:30,-253.6,42,-6.04
±4,0.5,1.0,13:30,-253.6,42,-6.04
±3,3.5,1.5,13:30,-253.6,42,-6.04
±3,3.0,0.5,14:30,-255.6,42,-6.09
±3,1.25,1.0,10:00,-256.6,42,-6.11
±3,2.25,0.5,14:00,-257.6,42,-6.13
±4,0.5,0.5,12:30,-257.6,42,-6.13
±3,0.75,0.75,10:00,-257.6,42,-6.13
±4,0.75,1.25,14:30,-257.6,42,-6.13
±3,2.0,2.0,11:00,-259.6,42,-6.18
±3,1.5,2.0,10:00,-259.6,42,-6.18
±4,2.25,1.0,13:30,-261.6,42,-6.23
±4,2.5,1.0,13:30,-261.6,42,-6.23
±3,0.75,1.25,11:00,-261.6,42,-6.23
±4,0.5,1.25,12:00,-264.6,42,-6.3
±3,2.5,1.5,13:00,-265.6,42,-6.32
±4,0.5,1.0,15:00,-267.6,42,-6.37
±4,0.5,1.25,11:00,-267.6,42,-6.37
±4,0.5,0.5,11:30,-267.6,42,-6.37
±3,1.0,1.5,10:30,-268.6,42,-6.4
±4,0.75,2.5,10:30,-269.6,42,-6.42
±3,4.75,1.25,11:00,-270.6,42,-6.44
±3,4.0,1.25,11:00,-270.6,42,-6.44
±3,4.5,1.25,11:00,-270.6,42,-6.44
±4,1.25,1.25,13:30,-270.6,42,-6.44
±3,5.0,1.25,11:00,-270.6,42,-6.44
±3,3.75,1.25,11:00,-270.6,42,-6.44
±3,3.5,1.25,11:00,-270.6,42,-6.44
±3,1.75,1.25,15:00,-270.6,42,-6.44
±3,4.25,1.25,11:00,-270.6,42,-6.44
±4,1.0,0.75,11:00,-271.6,42,-6.47
±4,0.5,0.5,12:00,-272.6,42,-6.49
±3,1.25,0.75,11:00,-274.6,42,-6.54
±4,2.0,2.0,11:00,-275.6,42,-6.56
±4,0.5,1.0,10:30,-275.6,42,-6.56
±3,0.5,2.0,10:30,-276.6,42,-6.59
±4,2.0,0.5,14:30,-276.6,42,-6.59
±4,0.5,0.75,13:00,-279.6,42,-6.66
±4,0.5,0.5,11:00,-280.6,42,-6.68
±3,0.75,1.25,11:30,-281.6,42,-6.7
±4,0.5,0.75,13:30,-282.6,42,-6.73
±4,3.0,0.5,14:30,-282.6,42,-6.73
±4,1.25,0.5,10:00,-283.6,42,-6.75
±4,1.75,1.5,10:00,-284.6,42,-6.78
±4,2.0,1.0,11:30,-284.6,42,-6.78
±3,0.75,0.5,10:30,-285.6,42,-6.8
±4,1.5,0.75,12:30,-287.6,42,-6.85
±4,1.0,2.0,10:00,-287.6,42,-6.85
±4,0.5,0.5,10:30,-288.6,42,-6.87
±3,2.0,0.75,12:00,-289.6,42,-6.9
±4,1.25,0.5,12:00,-290.6,42,-6.92
±4,2.25,0.75,13:30,-290.6,42,-6.92
±4,2.5,0.75,13:30,-290.6,42,-6.92
±3,2.5,0.75,14:00,-291.6,42,-6.94
±4,3.25,0.5,15:00,-291.6,42,-6.94
±3,0.5,1.0,15:00,-291.6,42,-6.94
±3,2.25,1.0,13:30,-291.6,42,-6.94
±4,1.25,1.25,12:00,-293.6,42,-6.99
±3,2.5,1.5,13:30,-293.6,42,-6.99
±4,1.5,2.0,11:00,-295.6,42,-7.04
±4,1.75,1.5,13:30,-297.6,42,-7.09
±4,3.75,1.0,14:00,-297.6,42,-7.09
±4,3.5,1.0,14:00,-297.6,42,-7.09
±4,4.25,1.0,14:00,-297.6,42,-7.09
±4,5.0,1.0,14:00,-297.6,42,-7.09
±4,4.75,1.0,14:00,-297.6,42,-7.09
±4,4.0,1.0,14:00,-297.6,42,-7.09
±4,4.5,1.0,14:00,-297.6,42,-7.09
±3,1.5,2.0,11:00,-298.6,42,-7.11
±4,2.75,1.25,15:00,-299.6,42,-7.13
±3,1.0,1.25,11:30,-301.6,42,-7.18
±4,3.25,2.0,11:00,-303.6,42,-7.23
±4,3.0,2.0,11:00,-303.6,42,-7.23
±4,2.5,2.0,11:00,-303.6,42,-7.23
±4,2.25,2.0,11:00,-303.6,42,-7.23
±4,2.75,2.0,11:00,-303.6,42,-7.23
±3,2.0,2.0,13:00,-305.6,42,-7.28
±3,0.75,3.25,10:30,-309.6,42,-7.37
±3,0.75,5.0,10:30,-309.6,42,-7.37
±3,0.75,4.75,10:30,-309.6,42,-7.37
±3,0.75,4.5,10:30,-309.6,42,-7.37
±3,0.75,4.25,10:30,-309.6,42,-7.37
±3,0.75,2.75,10:30,-309.6,42,-7.37
±3,0.75,3.5,10:30,-309.6,42,-7.37
±3,0.75,4.0,10:30,-309.6,42,-7.37
±3,0.75,3.0,10:30,-309.6,42,-7.37
±3,0.75,3.75,10:30,-309.6,42,-7.37
±4,1.0,1.0,11:00,-310.6,42,-7.4
±3,3.25,0.5,14:30,-310.6,42,-7.4
±4,0.75,1.25,12:00,-310.6,42,-7.4
±4,1.25,1.25,11:30,-313.6,42,-7.47
±3,3.0,2.0,14:00,-313.6,42,-7.47
±3,0.75,1.25,12:30,-313.6,42,-7.47
±3,2.5,1.0,14:00,-316.6,42,-7.54
±4,0.75,2.0,10:00,-316.6,42,-7.54
±4,1.5,1.0,12:30,-316.6,42,-7.54
±3,0.5,1.0,13:30,-316.6,42,-7.54
±3,2.0,1.0,12:00,-316.6,42,-7.54
±4,0.75,0.5,12:00,-318.6,42,-7.59
±3,1.0,0.5,10:00,-319.6,42,-7.61
±4,3.25,0.75,11:30,-319.6,42,-7.61
±4,2.75,0.75,11:30,-319.6,42,-7.61
±4,2.5,0.75,11:30,-319.6,42,-7.61
±4,3.0,0.75,11:30,-319.6,42,-7.61
±3,0.75,1.25,14:30,-319.6,42,-7.61
±4,2.25,0.75,11:30,-319.6,42,-7.61
±4,2.0,2.0,13:00,-320.6,42,-7.63
±3,0.75,0.5,11:00,-321.6,42,-7.66
±3,1.5,1.0,13:30,-321.6,42,-7.66
±3,2.0,1.5,14:00,-323.6,42,-7.7
±3,3.0,1.25,15:00,-324.6,42,-7.73
±3,1.5,0.5,14:00,-327.6,42,-7.8
±3,1.75,1.0,11:30,-328.6,42,-7.82
±4,0.5,1.0,10:00,-328.6,42,-7.82
±4,0.5,0.75,14:30,-329.6,42,-7.85
±4,0.5,0.75,15:00,-329.6,42,-7.85
±3,3.25,2.0,11:00,-329.6,42,-7.85
±3,2.5,2.0,11:00,-329.6,42,-7.85
±3,2.75,2.0,11:00,-329.6,42,-7.85
±3,2.25,2.0,11:00,-329.6,42,-7.85
±3,3.0,2.0,11:00,-329.6,42,-7.85
±3,3.0,2.0,13:30,-330.6,42,-7.87
±3,4.5,0.5,11:00,-330.6,42,-7.87
±3,4.25,0.5,11:00,-330.6,42,-7.87
±4,0.75,1.75,10:30,-330.6,42,-7.87
±3,3.75,0.5,11:00,-330.6,42,-7.87
±3,5.0,0.5,11:00,-330.6,42,-7.87
±3,3.5,0.5,11:00,-330.6,42,-7.87
±3,4.0,0.5,11:00,-330.6,42,-7.87
±3,4.75,0.5,11:00,-330.6,42,-7.87
±3,0.75,0.5,10:00,-330.6,42,-7.87
±4,1.0,1.25,12:00,-331.6,42,-7.9
±4,1.5,1.0,12:00,-333.6,42,-7.94
±4,1.5,1.0,13:30,-335.6,42,-7.99
±4,1.25,0.5,11:30,-335.6,42,-7.99
±3,1.0,1.25,12:30,-337.6,42,-8.04
±4,5.0,1.75,10:00,-337.6,42,-8.04
±4,4.75,1.75,10:00,-337.6,42,-8.04
±4,4.5,1.75,10:00,-337.6,42,-8.04
±4,4.0,1.75,10:00,-337.6,42,-8.04
±4,3.0,1.25,15:00,-337.6,42,-8.04
±4,3.5,1.75,10:00,-337.6,42,-8.04
±4,3.75,1.75,10:00,-337.6,42,-8.04
±4,4.25,1.75,10:00,-337.6,42,-8.04
±4,0.5,0.75,14:00,-339.6,42,-8.09
±4,1.0,0.5,12:00,-339.6,42,-8.09
±3,1.75,1.75,10:00,-340.6,42,-8.11
±3,2.0,1.0,11:30,-341.6,42,-8.13
±4,1.0,0.5,12:30,-342.6,42,-8.16
±3,2.0,0.5,14:30,-342.6,42,-8.16
±4,1.75,1.5,11:00,-344.6,42,-8.2
±4,2.25,2.25,10:00,-345.6,42,-8.23
±4,3.25,2.75,10:00,-345.6,42,-8.23
±4,2.5,4.75,10:00,-345.6,42,-8.23
±4,2.25,3.75,10:00,-345.6,42,-8.23
±4,2.25,3.0,10:00,-345.6,42,-8.23
±4,2.5,4.25,10:00,-345.6,42,-8.23
±4,2.25,3.25,10:00,-345.6,42,-8.23
±4,2.5,4.5,10:00,-345.6,42,-8.23
±4,2.25,3.5,10:00,-345.6,42,-8.23
±4,2.25,2.75,10:00,-345.6,42,-8.23
±4,3.25,3.75,10:00,-345.6,42,-8.23
±4,2.5,3.5,10:00,-345.6,42,-8.23
±4,2.25,5.0,10:00,-345.6,42,-8.23
±4,3.0,2.25,10:00,-345.6,42,-8.23
±4,3.0,5.0,10:00,-345.6,42,-8.23
±4,3.0,2.5,10:00,-345.6,42,-8.23
±4,2.25,4.0,10:00,-345.6,42,-8.23
±4,2.5,2.75,10:00,-345.6,42,-8.23
±4,3.25,3.5,10:00,-345.6,42,-8.23
±4,3.25,2.5,10:00,-345.6,42,-8.23
±4,3.25,2.25,10:00,-345.6,42,-8.23
±4,3.25,5.0,10:00,-345.6,42,-8.23
±4,3.25,4.0,10:00,-345.6,42,-8.23
±4,3.25,4.25,10:00,-345.6,42,-8.23
±4,3.25,4.75,10:00,-345.6,42,-8.23
±4,3.25,4.5,10:00,-345.6,42,-8.23
±4,2.5,4.0,10:00,-345.6,42,-8.23
±4,2.5,3.75,10:00,-345.6,42,-8.23
±4,3.25,3.0,10:00,-345.6,42,-8.23
±4,3.25,3.25,10:00,-345.6,42,-8.23
±4,2.25,2.5,10:00,-345.6,42,-8.23
±4,2.25,4.25,10:00,-345.6,42,-8.23
±4,2.5,3.25,10:00,-345.6,42,-8.23
±4,2.5,3.0,10:00,-345.6,42,-8.23
±4,2.0,4.0,10:00,-345.6,42,-8.23
±4,2.0,3.25,10:00,-345.6,42,-8.23
±4,2.75,2.25,10:00,-345.6,42,-8.23
±4,2.0,4.5,10:00,-345.6,42,-8.23
±4,2.75,2.5,10:00,-345.6,42,-8.23
±4,2.75,2.75,10:00,-345.6,42,-8.23
±4,2.75,3.75,10:00,-345.6,42,-8.23
±4,2.75,3.5,10:00,-345.6,42,-8.23
±4,2.75,4.75,10:00,-345.6,42,-8.23
±4,2.75,4.5,10:00,-345.6,42,-8.23
±4,2.75,4.0,10:00,-345.6,42,-8.23
±4,2.75,4.25,10:00,-345.6,42,-8.23
±4,2.75,5.0,10:00,-345.6,42,-8.23
±4,2.0,4.75,10:00,-345.6,42,-8.23
±4,2.75,3.25,10:00,-345.6,42,-8.23
±4,2.75,3.0,10:00,-345.6,42,-8.23
±4,2.0,2.5,10:00,-345.6,42,-8.23
±4,2.0,3.5,10:00,-345.6,42,-8.23
±4,2.0,2.25,10:00,-345.6,42,-8.23
±4,2.0,3.0,10:00,-345.6,42,-8.23
±4,2.0,2.75,10:00,-345.6,42,-8.23
±4,2.0,4.25,10:00,-345.6,42,-8.23
±4,2.25,4.75,10:00,-345.6,42,-8.23
±4,3.0,2.75,10:00,-345.6,42,-8.23
±3,1.0,2.0,10:00,-345.6,42,-8.23
±4,3.0,4.0,10:00,-345.6,42,-8.23
±4,3.0,4.5,10:00,-345.6,42,-8.23
±4,3.0,4.75,10:00,-345.6,42,-8.23
±4,3.0,4.25,10:00,-345.6,42,-8.23
±4,3.0,3.5,10:00,-345.6,42,-8.23
±4,2.5,5.0,10:00,-345.6,42,-8.23
±4,3.0,3.75,10:00,-345.6,42,-8.23
±4,3.0,3.0,10:00,-345.6,42,-8.23
±4,3.0,3.25,10:00,-345.6,42,-8.23
±4,2.5,2.25,10:00,-345.6,42,-8.23
±4,2.5,2.5,10:00,-345.6,42,-8.23
±4,2.0,5.0,10:00,-345.6,42,-8.23
±4,2.25,4.5,10:00,-345.6,42,-8.23
±4,2.0,3.75,10:00,-345.6,42,-8.23
±3,2.75,1.5,14:00,-346.6,42,-8.25
±3,1.75,1.5,11:00,-348.6,42,-8.3
±4,2.75,1.5,14:00,-348.6,42,-8.3
±4,1.25,1.25,12:30,-349.6,42,-8.32
±3,1.25,0.75,10:00,-350.6,42,-8.35
±4,0.5,0.75,10:00,-351.6,42,-8.37
±4,2.25,0.75,14:00,-352.6,42,-8.4
±4,4.25,1.5,13:30,-352.6,42,-8.4
±4,3.5,1.5,13:30,-352.6,42,-8.4
±4,4.0,1.5,13:30,-352.6,42,-8.4
±4,2.5,0.75,14:00,-352.6,42,-8.4
±4,4.5,1.5,13:30,-352.6,42,-8.4
±4,4.75,1.5,13:30,-352.6,42,-8.4
±4,0.75,0.5,12:30,-352.6,42,-8.4
±4,5.0,1.5,13:30,-352.6,42,-8.4
±4,3.75,1.5,13:30,-352.6,42,-8.4
±3,2.75,0.5,14:30,-353.6,42,-8.42
±4,2.25,1.25,12:30,-355.6,42,-8.47
±4,3.0,1.0,11:30,-355.6,42,-8.47
±4,2.5,1.0,11:30,-355.6,42,-8.47
±4,2.75,1.25,12:30,-355.6,42,-8.47
±4,2.75,1.0,11:30,-355.6,42,-8.47
±4,2.25,1.0,11:30,-355.6,42,-8.47
±4,3.25,1.25,12:30,-355.6,42,-8.47
±4,3.25,1.0,11:30,-355.6,42,-8.47
±3,1.0,2.25,10:30,-355.6,42,-8.47
±4,3.0,1.25,12:30,-355.6,42,-8.47
±4,2.5,1.25,12:30,-355.6,42,-8.47
±3,0.75,2.0,10:00,-356.6,42,-8.49
±3,0.5,1.25,10:00,-356.6,42,-8.49
±3,3.25,2.0,13:30,-358.6,42,-8.54
±3,0.75,0.5,11:30,-358.6,42,-8.54
±4,0.5,4.5,10:30,-358.6,42,-8.54
±4,0.5,4.0,10:30,-358.6,42,-8.54
±4,0.5,3.75,10:30,-358.6,42,-8.54
±4,0.5,3.0,10:30,-358.6,42,-8.54
±4,0.5,4.75,10:30,-358.6,42,-8.54
±4,0.5,5.0,10:30,-358.6,42,-8.54
±4,0.5,4.25,10:30,-358.6,42,-8.54
±4,0.5,3.5,10:30,-358.6,42,-8.54
±4,0.5,2.75,10:30,-358.6,42,-8.54
±4,0.5,3.25,10:30,-358.6,42,-8.54
±4,0.75,0.5,13:30,-359.6,42,-8.56
±3,0.75,2.5,10:30,-359.6,42,-8.56
±3,0.5,1.25,11:30,-362.6,42,-8.63
±3,1.5,1.0,11:30,-362.6,42,-8.63
±3,1.25,1.25,12:30,-363.6,42,-8.66
±3,1.75,1.5,10:00,-364.6,42,-8.68
±3,1.75,0.75,11:30,-364.6,42,-8.68
±4,3.25,1.5,14:00,-364.6,42,-8.68
±4,1.5,0.75,13:30,-364.6,42,-8.68
±3,0.5,0.5,14:00,-365.6,42,-8.7
±3,0.5,0.5,13:30,-365.6,42,-8.7
±3,0.5,0.5,13:00,-365.6,42,-8.7
±3,0.5,0.5,14:30,-365.6,42,-8.7
±3,0.5,0.5,15:00,-365.6,42,-8.7
±3,2.75,1.25,12:30,-366.6,42,-8.73
±3,3.0,1.25,12:30,-366.6,42,-8.73
±3,3.25,1.25,12:30,-366.6,42,-8.73
±3,2.25,1.25,12:30,-366.6,42,-8.73
±3,2.5,1.25,12:30,-366.6,42,-8.73
±3,1.25,1.25,12:00,-367.6,42,-8.75
±4,1.75,0.5,15:00,-372.6,42,-8.87
±3,1.25,1.25,11:30,-372.6,42,-8.87
±4,1.0,1.25,15:00,-374.6,42,-8.92
±4,1.25,0.5,12:30,-376.6,42,-8.97
±3,2.0,0.75,11:30,-377.6,42,-8.99
±4,0.75,0.5,13:00,-377.6,42,-8.99
±4,4.75,1.5,10:00,-378.6,42,-9.01
±3,1.0,0.5,11:30,-378.6,42,-9.01
±4,4.25,1.5,10:00,-378.6,42,-9.01
±4,3.5,1.5,10:00,-378.6,42,-9.01
±4,4.5,1.5,10:00,-378.6,42,-9.01
±4,4.0,1.5,10:00,-378.6,42,-9.01
±4,3.75,1.5,10:00,-378.6,42,-9.01
±4,5.0,1.5,10:00,-378.6,42,-9.01
±4,0.5,1.0,14:30,-381.6,42,-9.09
±4,3.25,0.5,12:30,-382.6,42,-9.11
±4,2.25,0.5,12:30,-382.6,42,-9.11
±4,2.5,0.5,12:30,-382.6,42,-9.11
±4,0.5,2.0,15:00,-382.6,42,-9.11
±4,2.75,0.5,12:30,-382.6,42,-9.11
±4,3.0,0.5,12:30,-382.6,42,-9.11
±4,3.25,0.5,12:00,-383.6,42,-9.13
±4,2.75,0.5,12:00,-383.6,42,-9.13
±4,2.25,0.5,12:00,-383.6,42,-9.13
±4,2.5,0.5,12:00,-383.6,42,-9.13
±4,3.0,0.5,12:00,-383.6,42,-9.13
±3,2.25,0.75,13:30,-383.6,42,-9.13
±4,2.0,1.5,14:00,-385.6,42,-9.18
±3,0.5,1.25,12:00,-386.6,42,-9.2
±4,3.0,1.5,14:00,-386.6,42,-9.2
±4,3.0,1.25,12:00,-386.6,42,-9.2
±4,2.25,1.25,12:00,-386.6,42,-9.2
±4,2.75,1.25,12:00,-386.6,42,-9.2
±4,3.25,1.25,12:00,-386.6,42,-9.2
±4,2.5,1.25,12:00,-386.6,42,-9.2
±3,2.0,2.0,14:00,-388.6,42,-9.25
±3,1.75,1.5,14:00,-388.6,42,-9.25
±4,1.75,1.75,11:00,-388.6,42,-9.25
±3,0.5,1.0,10:30,-389.6,42,-9.28
±3,2.5,1.0,11:30,-390.6,42,-9.3
±3,3.25,1.0,11:30,-390.6,42,-9.3
±3,2.25,1.0,11:30,-390.6,42,-9.3
±3,2.75,1.0,11:30,-390.6,42,-9.3
±3,3.0,1.0,11:30,-390.6,42,-9.3
±4,5.0,0.75,11:00,-391.6,42,-9.32
±4,4.5,0.75,11:00,-391.6,42,-9.32
±4,0.75,0.5,14:00,-391.6,42,-9.32
±4,4.75,0.75,11:00,-391.6,42,-9.32
±4,3.5,0.75,11:00,-391.6,42,-9.32
±4,4.0,0.75,11:00,-391.6,42,-9.32
±3,0.5,0.75,10:30,-391.6,42,-9.32
±4,3.75,0.75,11:00,-391.6,42,-9.32
±4,4.25,0.75,11:00,-391.6,42,-9.32
±3,2.5,2.25,10:00,-392.6,42,-9.35
±3,2.0,3.0,10:00,-392.6,42,-9.35
±3,2.75,4.0,10:00,-392.6,42,-9.35
±3,2.75,4.5,10:00,-392.6,42,-9.35
±3,2.5,3.5,10:00,-392.6,42,-9.35
±3,2.0,2.75,10:00,-392.6,42,-9.35
±3,3.25,4.5,10:00,-392.6,42,-9.35
±3,3.25,4.25,10:00,-392.6,42,-9.35
±3,2.0,4.5,10:00,-392.6,42,-9.35
±3,3.25,2.5,10:00,-392.6,42,-9.35
±3,3.25,2.25,10:00,-392.6,42,-9.35
±3,2.0,4.0,10:00,-392.6,42,-9.35
±3,2.0,4.75,10:00,-392.6,42,-9.35
±3,2.0,5.0,10:00,-392.6,42,-9.35
±3,2.5,4.0,10:00,-392.6,42,-9.35
±3,3.25,2.75,10:00,-392.6,42,-9.35
±3,2.5,4.25,10:00,-392.6,42,-9.35
±3,3.25,3.25,10:00,-392.6,42,-9.35
±3,2.0,2.25,10:00,-392.6,42,-9.35
±3,3.25,3.0,10:00,-392.6,42,-9.35
±3,2.5,3.75,10:00,-392.6,42,-9.35
±3,3.25,4.75,10:00,-392.6,42,-9.35
±3,2.0,3.75,10:00,-392.6,42,-9.35
±3,2.0,3.25,10:00,-392.6,42,-9.35
±3,2.5,3.0,10:00,-392.6,42,-9.35
±3,2.5,2.5,10:00,-392.6,42,-9.35
±3,2.75,4.25,10:00,-392.6,42,-9.35
±3,2.0,3.5,10:00,-392.6,42,-9.35
±3,2.75,5.0,10:00,-392.6,42,-9.35
±3,2.5,2.75,10:00,-392.6,42,-9.35
±3,2.75,2.75,10:00,-392.6,42,-9.35
±3,2.75,2.5,10:00,-392.6,42,-9.35
±3,2.75,3.25,10:00,-392.6,42,-9.35
±3,2.75,3.5,10:00,-392.6,42,-9.35
±3,2.75,3.75,10:00,-392.6,42,-9.35
±3,2.75,4.75,10:00,-392.6,42,-9.35
±3,2.25,4.75,10:00,-392.6,42,-9.35
±3,2.5,5.0,10:00,-392.6,42,-9.35
±3,2.5,4.5,10:00,-392.6,42,-9.35
±3,3.0,4.25,10:00,-392.6,42,-9.35
±3,2.25,2.25,10:00,-392.6,42,-9.35
±3,2.25,3.75,10:00,-392.6,42,-9.35
±3,2.25,2.5,10:00,-392.6,42,-9.35
±3,3.0,4.0,10:00,-392.6,42,-9.35
±3,3.0,3.75,10:00,-392.6,42,-9.35
±3,2.75,2.25,10:00,-392.6,42,-9.35
±3,3.0,4.5,10:00,-392.6,42,-9.35
±3,2.5,4.75,10:00,-392.6,42,-9.35
±3,3.0,4.75,10:00,-392.6,42,-9.35
±3,2.25,4.0,10:00,-392.6,42,-9.35
±3,2.25,4.25,10:00,-392.6,42,-9.35
±3,3.0,5.0,10:00,-392.6,42,-9.35
±3,2.25,5.0,10:00,-392.6,42,-9.35
±3,2.25,4.5,10:00,-392.6,42,-9.35
±3,3.25,5.0,10:00,-392.6,42,-9.35
±3,2.5,3.25,10:00,-392.6,42,-9.35
±3,3.25,3.5,10:00,-392.6,42,-9.35
±3,2.75,3.0,10:00,-392.6,42,-9.35
±3,2.25,3.0,10:00,-392.6,42,-9.35
±3,2.25,2.75,10:00,-392.6,42,-9.35
±3,3.0,3.25,10:00,-392.6,42,-9.35
±3,3.0,2.25,10:00,-392.6,42,-9.35
±3,3.0,2.5,10:00,-392.6,42,-9.35
±3,3.0,2.75,10:00,-392.6,42,-9.35
±3,3.0,3.5,10:00,-392.6,42,-9.35
±3,3.0,3.0,10:00,-392.6,42,-9.35
±3,2.25,3.25,10:00,-392.6,42,-9.35
±3,2.25,3.5,10:00,-392.6,42,-9.35
±3,2.0,4.25,10:00,-392.6,42,-9.35
±3,2.0,2.5,10:00,-392.6,42,-9.35
±3,3.25,4.0,10:00,-392.6,42,-9.35
±3,3.25,3.75,10:00,-392.6,42,-9.35
±3,0.5,2.0,15:00,-396.6,42,-9.44
±3,1.5,0.75,11:30,-398.6,42,-9.49
±4,2.5,1.5,13:00,-398.6,42,-9.49
±4,2.25,1.5,13:00,-398.6,42,-9.49
±4,2.75,2.0,14:00,-399.6,42,-9.51
±3,0.5,1.25,11:00,-401.6,42,-9.56
±4,0.75,0.5,15:00,-402.6,42,-9.59
±3,1.0,1.0,11:00,-404.6,42,-9.63
±4,1.5,1.75,10:00,-404.6,42,-9.63
±3,1.5,1.0,12:30,-404.6,42,-9.63
